SourceCode,SourceDescription,SourceTermStatus,TargetSourceCode,TargetDescription,TargetTermStatus,TargetDomain,IsRestricted,Source Archetype ID,Source Archetype Node ID,Source Archetype path,Source Archetype reference ID,,,,,,,,
2102,Amino acidemias Bld.dot Imp Pt Nom,Active,46733-2,Amino acidemias Bld.dot Imp Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.AminoacidemiasImpPtBlddotNomLabObs.v1,id1.1.1,/,,,,,,,,,
2103,Ammonia Plas MCnc Pt Qn,Active,22763-7,Ammonia Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmmoniaMCncPtPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2104,Ammonia Bld SCnc Pt Qn,Active,1839-0,Ammonia Bld SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmmoniaSCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2105,Ammonia Plas SCnc Pt Qn,Active,16362-6,Ammonia Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmmoniaSCncPtPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2106,Amobarbital Urine MCnc Pt Qn,Active,11230-0,Amobarbital Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmobarbitalMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2107,Amorphous sediment [Presence] in Urine sediment,Active,105888-2,Amorphous sediment Urine sed PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.AmorphoussedimentPrThrPtUrinesedOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2108,Amphetamine Urine MCnc Pt Qn,Active,19346-6,Amphetamine Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmphetamineMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2109,Amphetamines Urine PrThr Pt Ord,Active,3349-8,Amphetamines Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.AmphetaminesACncPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2110,Amylase Body fld CCnc Pt Qn,Active,1795-4,Amylase Body fld CCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmylaseCCncPtBodyFldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2111,Amylase Ser/Plas CCnc Pt Qn,Active,1798-8,Amylase Ser/Plas CCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AmylaseCCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2112,Anacardium occidentale Ab.IgE Ser ACnc Pt Qn,Active,6718-1,Anacardium occidentale Ab.IgE Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AnacardiumoccidentaleAbIgEACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2113,Angiotensin converting enzyme Ser/Plas CCnc Pt Qn,Active,2742-5,Angiotensin converting enzyme Ser/Plas CCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AngiotensinConvertingEnzymeCCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2114,Anion gap 3 Ser/Plas SCnc Pt Qn,Active,10466-1,Anion gap Ser/Plas SCnc Pt Qn Calculated.3Ions,Active,Lab Test,False,s2-EHR-Info_node.AnionGap3SCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2115,Anion gap 4 Ser/Plas SCnc Pt Qn,Active,1863-0,Anion gap Ser/Plas SCnc Pt Qn Calculated.4Ions,Active,Lab Test,False,s2-EHR-Info_node.Aniongap4SCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2116,Anion gap Bld SCnc Pt Qn,Active,41276-7,Anion gap Bld SCnc Pt Qn Calculated,Active,Lab Test,False,s2-EHR-Info_node.AniongapSCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2117,Anisocytosis Bld PrThr Pt Ord,Active,38892-6,Anisocytosis Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.AnisocytosisPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2118,Arachis hypogaea Ab.IgE Ser ACnc Pt Qn,Active,6206-7,Arachis hypogaea Ab.IgE Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ArachisHypogaeaAbIgEACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2119,Arsenic/Creatinine Urine MRto 24H Qn,Active,13824-8,Arsenic/Creatinine Urine MRto 24H Qn,Active,Lab Test,False,s2-EHR-Info_node.ArsenicCreatinineMCrto24HUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2120,Ascorbate Urine MCnc Pt Qn,Active,16408-7,Ascorbate Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AscorbateMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2121,Aspartate aminotransferase Body fld CCnc Pt Qn,Active,1919-0,Aspartate aminotransferase Body fld CCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AspartateaminotransferaseCCncPtBodyfldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2122,Aspartate aminotransferase Body fld PrThr Pt Ord,Active,43822-6,Aspartate aminotransferase Body fld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.AspartateaminotransferasePrThrPtBodyfldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2123,Aspartate Ser/Plas SCnc Pt Qn,Active,20639-1,Aspartate Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AspartateSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2124,Aspergillus fumigatus Ab.IgE Ser ACnc Pt Qn,Active,6025-1,Aspergillus fumigatus Ab.IgE Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.AspergillusFumigatusAbIgEACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2125,Astrovirus subtypes 1-8 RNA [Presence] in Stool,Active,105902-1,Astrovirus subtypes 1-8 RNA Stool PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.Astrovirussubtypes18RNAPrThrPtStoolOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2126,Atopobium vaginae DNA [Presence] in Vaginal fluid,Active,105901-3,Atopobium vaginae DNA Vag PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.AtopobiumvaginaeDNAPrThrPtVagOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2127,Bacteria Identification [Presence] in Isolate,Active,105900-5,Bacteria identification test Isolate PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BacteriaidentificationtestPrThrPtIsolateOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2128,Bacteria identified Prid Pt Nom,Active,23667-9,Bacteria Prid Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.BacteriaidentifiedPridPtXXXNomLabObs.v1,id1.1.1,/,,,,,,,,,
2129,Bacterial vaginosis associated bacterium 2 DNA [Presence] in Vaginal fluid,Active,105899-9,Bacterial vaginosis associated bacterium 2 DNA Vag PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.Bacterialvaginosisassociatedbacterium2DNAPrThrPtVagOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2130,Bacteria Urine PrThr Pt Ord,Active,87829-8,Bacteria Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BacteriaPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2131,Bacteria [Presence] in Urine sediment by Microscopy,Active,105052-5,Bacteria Urine sed PrThr Pt Ord Microscopy,Active,Lab Test,False,s2-EHR-Info_node.BacteriaPrThrPtUrinesedOrdMicroscopyLabObs.v1,id1.1.1,/,,,,,,,,,
2132,Barbiturates Urine PrThr Pt Ord,Active,3377-9,Barbiturates Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BarbituratesACncPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2133,Barbiturates Ser/Plas/Bld PrThr Pt Ord,Active,3376-1,Barbiturates Ser/Plas/Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BarbituratesPrThrPtSerPlasBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2134,Base deficit Bld SCnc Pt Qn,Active,30318-0,Base deficit Bld SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BaseDeficitSCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2135,Basophilic stippling [Presence] in Blood,Active,104798-4,Basophilic stippling Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BasophilicstipplingPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2136,Basophils/100 leukocytes Bld NFr Pt Qn,Active,30180-4,Basophils/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Basophils100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2137,Basophils/100 leukocytes Body fld NFr Pt Qn,Active,28543-7,Basophils/Leukocytes Body fld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Basophils100leukocytesNFrPtBodyfldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2138,Basophils Bld NCnc Pt Qn,Active,26444-0,Basophils Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BasophilsNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2139,Benzodiazepines Urine PrThr Pt Ord,Active,3390-2,Benzodiazepines Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BenzodiazepinesPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2140,Benzodiazepines tested for in Urine,Active,105100-2,Benzodiazepines tested for Urine Prid Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.BenzodiazepinestestedforPridPtUrineNomLabObs.v1,id1.1.1,/,,,,,,,,,
2141,Benzoylecgonine Urine PrThr Pt Ord,Active,3393-6,Benzoylecgonine Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BenzoylecgoninePrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2142,Beta-2 transferrin Ser PrThr Pt Ord,Active,43867-1,Beta-2 transferrin Ser PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.Beta2transferrinPrThrPtSerOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2143,Beta globulin [Mass/volume] in Serum or Plasma,Active,104801-6,Beta globulin Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BetaglobulinMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2144,Beta hydroxybutyrate Ser/Plas MCnc Pt Qn,Active,29512-1,Beta hydroxybutyrate Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BetaHydroxybutyrateMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2145,Beta hydroxybutyrate Ser/Plas SCnc Pt Qn,Active,6873-4,Beta hydroxybutyrate Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BetaHydroxybutyrateSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2146,Beta-2-Microglobulin Ser/Plas MCnc Pt Qn,Active,1952-1,Beta-2-Microglobulin Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BetaMinus2MinusMicroglobulinMCncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2147,Betula verrucosa Ab.IgE Ser ACnc Pt Qn,Active,15283-5,Betula verrucosa Ab.IgE Ser ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BetulaVerrucosaAbIgEACncPtSerQnLabObs.v1,id1.1.1,/,,,,,,,,,
2148,Bicarbonate Bld SCnc Pt Qn,Active,1959-6,Bicarbonate Bld SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BicarbonateSCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2149,Bilirubin.glucuronidated+Bilirubin.albumin bound Ser/Plas PrThr Pt Ord,Active,43820-0,Bilirubin.glucuronidated+Bilirubin.albumin bound Ser/Plas PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BilirubinglucuronidatedBilirubinalbuminboundPrThrPtSerPlasOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2150,Bilirubin.glucuronidated Ser/Plas MCnc Pt Qn,Active,15152-2,Bilirubin.glucuronidated Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BilirubinGlucuronidatedMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2151,Bilirubin Bld MCnc Pt Qn,Active,1974-5,Bilirubin Body fld MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BilirubinMCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2152,Bilirubin Body fld MCnc Pt Qn,Active,1974-5,Bilirubin Body fld MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BilirubinMCncPtBodyFldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2153,Bilirubin.non-glucuronidated Ser/Plas MCnc Pt Qn,Active,1971-1,Bilirubin.non-glucuronidated Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BilirubinnonglucuronidatedMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2154,Bilirubin.non-glucuronidated Ser/Plas MSCnc Pt Qn,Active,35192-4,Bilirubin.non-glucuronidated Ser/Plas MSCnc Pt Qn,Retired,Lab Test,False,s2-EHR-Info_node.BilirubinnonglucuronidatedMSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2155,BK virus DNA [Presence] in Specimen,Active,105898-1,BK virus DNA PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BKvirusDNAPrThrPtXXXOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2156,Blasts/100 leukocytes Bld NFr Pt Qn,Active,26446-5,Blasts/Leukocytes Bld NFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.Blasts100leukocytesNFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2157,Blasts Bld NCnc Pt Qn,Active,30376-8,Blasts Bld NCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.BlastsNCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2158,Blood group antibody screen Ser/Plas PrThr Pt Ord,Active,890-4,Blood group antibody Ser/Plas PrThr Pt Ord Blood group antibody screen,Active,Lab Test,False,s2-EHR-Info_node.BloodGroupAntibodyScreenACncPtSerPlasOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2159,Blood group antigens present Bld Prid Pt Nom,Active,906-8,Blood group antigens present Bld Prid Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.BloodGroupAntigensPresentPridPtBldNomLabObs.v1,id1.1.1,/,,,,,,,,,
2160,Blood product disposition BPU Type Pt Nom,Active,925-8,Observation BPU Disposition Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.BloodProductDispositionTypePtBPUNomLabObs.v1,id1.1.1,/,,,,,,,,,
2161,Blood product type BPU Type Pt Nom,Active,933-2,Observation BPU Type Pt Nom,Active,Lab Test,False,s2-EHR-Info_node.BloodProductTypeTypePtBPUNomLabObs.v1,id1.1.1,/,,,,,,,,,
2162,Blood [Presence] in Urine,Active,105906-2,Blood Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BloodPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2163,Bordetella parapertussis DNA [Presence] in Specimen,Active,105876-7,Bordetella parapertussis DNA PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BordetellaparapertussisDNAPrThrPtXXXOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2164,Bordetella pertussis DNA [Presence] in Specimen,Active,105875-9,Bordetella pertussis DNA PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BordetellapertussisDNAPrThrPtXXXOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2165,Bovine respiratory syncytial virus Ag PrThr Pt Ord,Active,23679-4,Bovine respiratory syncytial virus Ag PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BovinerespiratorysyncytialvirusAgPrThrPtXXXOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2166,Buprenorphine Urine PrThr Pt Ord,Active,3414-0,Buprenorphine Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BuprenorphineACncPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2167,Burr cells [Presence] in Blood,Active,104753-9,Burr cells Bld PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.BurrcellsPrThrPtBldOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2168,Butalbital Urine MCnc Pt Qn,Active,11071-8,Butalbital Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.ButalbitalMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2169,Calcidiol Ser/Plas MCnc Pt Qn,Active,1989-3,Calcidiol Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalcidiolMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2170,Calciferol Ser/Plas MCnc Pt Qn,Active,2236-8,Calciferol Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciferolMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2171,Calcitriol Ser/Plas MCnc Pt Qn,Active,1649-3,Calcitriol Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalcitriolMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2172,Calcium corrected for albumin Ser/Plas MCnc Pt Qn,Active,46099-8,Calcium corrected for albumin Ser/Plas MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumcorrectedforalbuminMCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2173,Calcium.ionized adjusted to pH 7.4 Ser/Plas SCnc Pt Qn,Active,19072-8,Calcium.ionized adjusted to pH 7.4 Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedadjustedtopH74SCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2174,Calcium.ionized/Calcium.total corrected for albumin Bld MFr Pt Qn,Active,49936-8,Calcium.ionized/Calcium.total corrected for albumin Bld MFr Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedCalciumtotalcorrectedforalbuminMFrPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2175,Calcium.ionized BldA MCnc Pt Qn,Active,59470-5,Calcium.ionized BldA MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedMCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
2176,Calcium.ionized Bld MCnc Pt Qn,Active,38230-9,Calcium.ionized Bld MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedMCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2177,Calcium.ionized BldV MCnc Pt Qn,Active,59471-3,Calcium.ionized BldV MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedMCncPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
2178,Calcium.ionized BldA SCnc Pt Qn,Active,34581-9,Calcium.ionized BldA SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedSCncPtBldAQnLabObs.v1,id1.1.1,/,,,,,,,,,
2179,Calcium.ionized Bld SCnc Pt Qn,Active,1994-3,Calcium.ionized Bld SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumIonizedSCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2180,Calcium.ionized BldV SCnc Pt Qn,Active,41645-3,Calcium.ionized BldV SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumionizedSCncPtBldVQnLabObs.v1,id1.1.1,/,,,,,,,,,
2181,Calcium.ionized Ser/Plas SCnc Pt Qn,Active,1995-0,Calcium.ionized Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumIonizedSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2182,Calcium Bld MCnc Pt Qn,Active,49765-1,Calcium Bld MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumMCncPtBldQnLabObs.v1,id1.1.1,/,,,,,,,,,
2183,Calcium Urine MCnc Pt Qn,Active,17862-4,Calcium Urine MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumMCncPtUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2184,Calcium MCnc Pt Qn,Active,38250-7,Calcium MCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumMCncPtXXXQnLabObs.v1,id1.1.1,/,,,,,,,,,
2185,Calcium Urine MRat 24H Qn,Active,6874-2,Calcium Urine MRat 24H Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumMRat24HUrineQnLabObs.v1,id1.1.1,/,,,,,,,,,
2186,Calcium oxalate crystals [Presence] in Urine sediment by Microscopy,Active,105053-3,Calcium oxalate crystals Urine sed PrThr Pt Ord Microscopy,Active,Lab Test,False,s2-EHR-Info_node.CalciumoxalatecrystalsPrThrPtUrinesedOrdMicroscopyLabObs.v1,id1.1.1,/,,,,,,,,,
2187,Calcium Ser/Plas SCnc Pt Qn,Active,2000-8,Calcium Ser/Plas SCnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalciumSCncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2188,Calprotectin Stool MCnt Pt Qn,Active,38445-3,Calprotectin Stool MCnt Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CalprotectinMCntPtStoolQnLabObs.v1,id1.1.1,/,,,,,,,,,
2189,Campylobacter coli+jejuni+upsaliensis DNA [Presence] in Stool,Active,105874-2,Campylobacter coli+jejuni+upsaliensis DNA Stool PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.CampylobactercolijejuniupsaliensisDNAPrThrPtStoolOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2190,Cancer Ag 125 Ser/Plas ACnc Pt Qn,Active,10334-1,Cancer Ag 125 Ser/Plas ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CancerAg125ACncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2191,Cancer Ag 15-3 Ser/Plas ACnc Pt Qn,Active,6875-9,Cancer Ag 15-3 Ser/Plas ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CancerAg15Minus3ACncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2192,Cancer Ag 19-9 Ser/Plas PrThr Pt Ord,Active,2009-9,Cancer Ag 19-9 Ser/Plas PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.CancerAg199PrThrPtSerPlasOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2193,Cancer Ag 19-9 Ser/Plas ACnc Pt Qn,Active,24108-3,Cancer Ag 19-9 Ser/Plas ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CancerAg19Minus9ACncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2194,Cancer Ag 27-29 Ser/Plas ACnc Pt Qn,Active,17842-6,Cancer Ag 27-29 Ser/Plas ACnc Pt Qn,Active,Lab Test,False,s2-EHR-Info_node.CancerAg27Minus29ACncPtSerPlasQnLabObs.v1,id1.1.1,/,,,,,,,,,
2195,Candida albicans DNA [Presence] in Vaginal fluid,Active,105886-6,Candida albicans DNA Vag PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.CandidaalbicansDNAPrThrPtVagOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2196,Candida glabrata DNA [Presence] in Vaginal fluid,Active,105885-8,Candida glabrata DNA Vag PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.CandidaglabrataDNAPrThrPtVagOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2197,Candida sp rRNA [Presence] in Vaginal fluid,Active,105094-7,Candida sp rRNA Vag PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.CandidasprRNAPrThrPtVagOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2198,Cannabinoids Ser/Plas PrThr Pt Ord,Active,3425-6,Cannabinoids Ser/Plas PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.CannabinoidsPrThrPtSerPlasOrdLabObs.v1,id1.1.1,/,,,,,,,,,
2199,Cannabinoids Urine PrThr Pt Ord,Active,3427-2,Cannabinoids Urine PrThr Pt Ord,Active,Lab Test,False,s2-EHR-Info_node.CannabinoidsPrThrPtUrineOrdLabObs.v1,id1.1.1,/,,,,,,,,,
